Model Time, 23LT0001:MeasuredValue, 23LT0002:MeasuredValue, 23PT0001:MeasuredValue, 23PT0002:MeasuredValue, 23PT0003:MeasuredValue, 23FE0001:VolumeFlow, 23TT0003:MeasuredValue, 23LT0001:AlarmHighHigh, 23LT0001:AlarmLowLow, 23LT0001:AlarmHigh, 23LT0001:AlarmLow, 23LT0002:AlarmHighHigh, 23LT0002:AlarmHigh, 23LT0002:AlarmLow, 23LT0002:AlarmLowLow, 23PT0001:AlarmHighHigh, 23PT0001:AlarmHigh, 23PT0001:AlarmLow, 23PT0001:AlarmLowLow, 23LV0001:ValveStemPosition, 23LV0002:ValveStemPosition, 23TV0003:ValveStemPosition, 23UV0001:ValveStemPosition, 25ESV0001:ValveStemPosition, 23ESV0002:ValveStemPosition, 23ESV0003:ValveStemPosition, 23ESV0005:ValveStemPosition, 23KA0001_m:MachineSpeed
000:31:12.00,533.857,1578.59,23.262,22.5743,50.3771,9262.25,44.9533,1,1,1,1,1,1,1,1,1,1,1,1,0.616696,0.360181,0.0292516,0.00289682,1,1,1,1,7999.24
000:32:24.00,558.016,1637.88,23.4717,23.2268,50.2154,7359.41,44.0928,1,1,1,1,1,1,1,1,1,1,1,1,0.720967,0.403169,0.0230959,0.0061408,1,1,1,1,7691.26
000:33:36.00,374.706,1317.34,22.9812,22.4598,50.5325,11346.8,46.0027,1,1,1,0,1,1,1,1,1,1,1,1,0.305607,0.242612,0.0355699,0,1,1,1,1,8798.5
000:34:48.00,509.92,1497.54,23.0256,22.7931,50.2124,7578.12,43.1269,1,1,1,1,1,1,1,1,1,1,1,1,0.479013,0.315295,0.024441,0.00854735,1,1,1,1,7798.44
000:36:00.00,601.421,1674.28,23.9412,23.7547,50.1961,6567.07,43.9839,1,1,1,1,1,1,1,1,1,1,1,1,0.748654,0.416981,0.0206212,0,1,1,1,1,7549.99
000:37:12.00,373.529,1380.2,25.7273,24.8795,50.9158,13322.4,48.0464,1,1,1,0,1,1,1,1,1,1,1,1,0.337508,0.281466,0.0399211,0,1,1,1,1,9393.16
000:38:24.00,434.322,1318.26,21.9339,21.3603,50.3523,9583.67,43.9174,1,1,1,1,1,1,1,1,1,1,0,1,0.301744,0.224895,0.0314108,0.00852942,1,1,1,1,8226.18
000:39:36.00,483.595,1424.44,25.2649,24.4616,50.6237,11176.1,46.3078,1,1,1,1,1,1,1,1,1,1,1,1,0.402913,0.271551,0.0350276,0,1,1,1,1,8634.23
000:40:48.00,524.357,1478.93,22.4489,22.2809,50.2247,8384.85,42.928,1,1,1,1,1,1,1,1,1,1,1,1,0.473845,0.29035,0.025033,0.0306555,1,1,1,1,7952.83
000:42:00.00,527.599,1524.53,24.6184,24.1566,50.4796,10078.2,45.4613,1,1,1,1,1,1,1,1,1,1,1,1,0.530307,0.315484,0.0313171,0,1,1,1,1,8276.6
000:43:12.00,540.048,1578.66,24.9196,24.462,50.4725,9880.66,45.6707,1,1,1,1,1,1,1,1,1,1,1,1,0.617078,0.350974,0.0303156,0,1,1,1,1,8189.05
000:44:24.00,491.568,1481.49,23.3488,23.3629,50.2562,8932.86,44.2946,1,1,1,1,1,1,1,1,1,1,1,1,0.498674,0.301021,0.0270311,0.0135261,1,1,1,1,8039.49
000:45:36.00,502.877,1517.33,22.747,22.6309,50.2059,8285.65,43.1569,1,1,1,1,1,1,1,1,1,1,1,1,0.51468,0.319295,0.0238343,0.0328208,1,1,1,1,7914.72
000:46:48.00,481.136,1539,27.1202,26.3461,50.8403,12113.2,47.6618,1,1,1,1,1,1,1,1,1,0,1,1,0.5397,0.341608,0.036618,0,1,1,1,1,8855.3
000:48:00.00,521.424,1560.45,23.0413,22.8605,50.1982,7425.6,43.2994,1,1,1,1,1,1,1,1,1,1,1,1,0.5544,0.348427,0.0235681,0.0113025,1,1,1,1,7774.5
000:49:12.00,503.302,1543.61,27.049,26.5712,50.6606,10842.2,47.1306,1,1,1,1,1,1,1,1,1,0,1,1,0.539043,0.345378,0.0346331,0,1,1,1,1,8489.84
000:50:24.00,528.254,1549.07,23.2468,23.2703,50.2093,7631.27,43.4809,1,1,1,1,1,1,1,1,1,1,1,1,0.551773,0.345059,0.023888,0.013141,1,1,1,1,7772.71
000:51:36.00,583.144,1645.65,24.3451,24.4687,50.2218,7119.01,44.0968,1,1,1,1,1,1,1,1,1,1,1,1,0.723308,0.403989,0.0209787,0,1,1,1,1,7608.16
000:52:48.00,505.95,1568.51,24.7647,24.3326,50.4641,9848.31,45.8366,1,1,1,1,1,1,1,1,1,1,1,1,0.616834,0.377575,0.0296654,0,1,1,1,1,8195.36
000:54:00.00,436.921,1384.21,24.0524,23.5856,50.4895,10419.7,45.5832,1,1,1,1,1,1,1,1,1,1,1,1,0.42724,0.281132,0.0325215,0,1,1,1,1,8428.21
000:55:12.00,522.221,1528.3,23.4089,23.0316,50.2495,8326.32,44.1363,1,1,1,1,1,1,1,1,1,1,1,1,0.562103,0.345397,0.025672,0.00743147,1,1,1,1,7858.52
000:56:24.00,466.417,1422.45,24.2063,23.7318,50.4935,10391.6,45.6907,1,1,1,1,1,1,1,1,1,1,1,1,0.461463,0.293224,0.0323684,0,1,1,1,1,8406.74
000:57:36.00,460.031,1360.35,24.0649,23.598,50.4897,10424.3,45.3223,1,1,1,1,1,1,1,1,1,1,1,1,0.401079,0.248258,0.0327651,0,1,1,1,1,8431.48
000:58:48.00,522.82,1492.1,24.7126,24.3016,50.4413,9667.61,45.4497,1,1,1,1,1,1,1,1,1,1,1,1,0.510077,0.302701,0.0313796,0,1,1,1,1,8159.26
001:00:00.00,482.713,1467.12,24.5763,23.7622,50.6614,11718.9,46.6221,1,1,1,1,1,1,1,1,1,1,1,1,0.461615,0.291486,0.0363466,0,1,1,1,1,8753.12
001:01:12.00,468.581,1444.37,22.5488,21.6214,50.5041,11008.3,45.388,1,1,1,1,1,1,1,1,1,1,1,1,0.420194,0.277805,0.0342346,0.00978947,1,1,1,1,8540.04
001:02:24.00,561.106,1613.05,23.3573,23.0989,50.2172,7515.81,43.6421,1,1,1,1,1,1,1,1,1,1,1,1,0.631791,0.367695,0.0237975,0.00630367,1,1,1,1,7736.39
001:03:36.00,432.894,1419.58,23.5643,23.0081,50.5497,11219.7,45.972,1,1,1,1,1,1,1,1,1,1,1,1,0.396085,0.277952,0.034365,0,1,1,1,1,8707.86
001:04:48.00,541.866,1601.34,25.2574,24.8568,50.4305,9327.9,45.9105,1,1,1,1,1,1,1,1,1,1,1,1,0.619098,0.371608,0.030426,0,1,1,1,1,8008.4
001:06:00.00,545.127,1620.38,25.2855,24.8658,50.4407,9416.58,46.1887,1,1,1,1,1,1,1,1,1,1,1,1,0.669722,0.393372,0.0302532,0,1,1,1,1,8025.36
001:07:12.00,470.259,1467,22.3872,22.2637,50.2092,8484.87,43.3386,1,1,1,1,1,1,1,1,1,1,1,1,0.491424,0.31944,0.0243247,0.0334238,1,1,1,1,7989.01
001:08:24.00,449.578,1404.21,24.1702,23.6992,50.4914,10388.1,45.5751,1,1,1,1,1,1,1,1,1,1,1,1,0.424613,0.284714,0.0324308,0,1,1,1,1,8409.37
001:09:36.00,452.371,1346.76,21.8187,21.6736,50.2162,9134.25,43.1238,1,1,1,1,1,1,1,1,1,1,0,1,0.353578,0.239604,0.0264565,0.0349117,1,1,1,1,8193.27
001:10:48.00,534.38,1522.22,24.1033,24.2152,50.2496,8368.28,43.9374,1,1,1,1,1,1,1,1,1,1,1,1,0.516099,0.320259,0.0250403,0.00666577,1,1,1,1,7894.86
001:12:00.00,545.71,1574.43,24.6239,24.2476,50.4425,9665.4,45.4101,1,1,1,1,1,1,1,1,1,1,1,1,0.599795,0.353179,0.0297421,0,1,1,1,1,8115.67
001:13:12.00,530.719,1548.61,24.699,24.4162,50.3844,9150.54,45.2624,1,1,1,1,1,1,1,1,1,1,1,1,0.582743,0.342216,0.0286357,0,1,1,1,1,8052.73
001:14:24.00,537.461,1569.39,24.1337,24.191,50.2612,8081.95,44.1322,1,1,1,1,1,1,1,1,1,1,1,1,0.581736,0.350411,0.0245719,0,1,1,1,1,7823.57
001:15:36.00,495.488,1524.36,24.6025,24.1339,50.4847,10128.4,45.7315,1,1,1,1,1,1,1,1,1,1,1,1,0.522779,0.334252,0.0314954,0,1,1,1,1,8291.77
001:16:48.00,531.338,1577.65,23.5102,23.3535,50.1974,8192.14,43.7781,1,1,1,1,1,1,1,1,1,1,1,1,0.602247,0.365664,0.0230483,0.0255908,1,1,1,1,7839.98
001:18:00.00,507.044,1581.97,27.4708,26.7335,50.8028,11700.2,47.8675,1,1,1,1,1,1,1,1,1,0,1,1,0.642877,0.383266,0.0354005,0,1,1,1,1,8678.86
001:19:12.00,407.858,1321.8,23.7585,23.2584,50.5021,10647.4,45.3436,1,1,1,1,1,1,1,1,1,1,1,1,0.31409,0.239115,0.0336934,0,1,1,1,1,8561.07
001:20:24.00,536.995,1565.91,25.1771,24.7576,50.4423,9486.39,45.7262,1,1,1,1,1,1,1,1,1,1,1,1,0.568991,0.357847,0.030807,0,1,1,1,1,8056.85
001:21:36.00,474.122,1408.59,23.4591,23.1603,50.4278,9991.6,44.9366,1,1,1,1,1,1,1,1,1,1,1,1,0.427798,0.27565,0.0313123,0,1,1,1,1,8300.08
001:22:48.00,563.695,1573.88,24.6193,24.5739,50.3028,8161.02,44.5084,1,1,1,1,1,1,1,1,1,1,1,1,0.613899,0.352843,0.0250657,0,1,1,1,1,7811.41
001:24:00.00,489.094,1480.04,26.6347,26.0345,50.724,11518.6,47.1561,1,1,1,1,1,1,1,1,1,1,1,1,0.462406,0.301844,0.0376749,0,1,1,1,1,8723.67
001:25:12.00,519.452,1548.09,25.5804,24.9171,50.5632,10514.7,45.8917,1,1,1,1,1,1,1,1,1,1,1,1,0.540203,0.338563,0.03222,0,1,1,1,1,8416.84
001:26:24.00,568.013,1614.53,23.4799,23.2977,50.1962,6968.64,43.3266,1,1,1,1,1,1,1,1,1,1,1,1,0.650538,0.375962,0.0220814,0.00469123,1,1,1,1,7662.24
001:27:36.00,479.848,1477.35,21.9217,21.6859,50.2275,8756.08,43.7363,1,1,1,1,1,1,1,1,1,1,0,1,0.453753,0.307378,0.0273818,0.0221561,1,1,1,1,8089.64
001:28:48.00,451.196,1429.7,22.7016,22.3508,50.2574,10403.3,44.6786,1,1,1,1,1,1,1,1,1,1,1,1,0.382211,0.284724,0.0299409,0.0388417,1,1,1,1,8497.83
001:30:00.00,524.301,1566.77,23.2473,23.1022,50.1977,8326.76,43.525,1,1,1,1,1,1,1,1,1,1,1,1,0.548667,0.358804,0.0236158,0.0273976,1,1,1,1,7892.65
001:31:12.00,452.945,1405.1,22.3429,21.9759,50.2608,10068.1,44.4996,1,1,1,1,1,1,1,1,1,1,1,1,0.384572,0.277656,0.0296283,0.0285019,1,1,1,1,8410.66
001:32:24.00,507.605,1536.22,24.9605,24.4408,50.5026,10118.5,45.7221,1,1,1,1,1,1,1,1,1,1,1,1,0.527545,0.347958,0.0314521,0,1,1,1,1,8298.8
001:33:36.00,514.53,1560.8,24.8528,24.3817,50.4833,10004,45.9935,1,1,1,1,1,1,1,1,1,1,1,1,0.591348,0.370279,0.0308153,0,1,1,1,1,8231.09
001:34:48.00,471.031,1409.75,23.3596,23.4234,50.2624,9066.75,44.0476,1,1,1,1,1,1,1,1,1,1,1,1,0.408525,0.280458,0.0278519,0.0120786,1,1,1,1,8106.07
001:36:00.00,514.578,1492.83,24.4897,24.1533,50.4074,9492.35,44.9483,1,1,1,1,1,1,1,1,1,1,1,1,0.47675,0.313993,0.0298669,0,1,1,1,1,8160.88
001:37:12.00,548.869,1563.04,25.0111,24.5867,50.4474,9602.98,45.6186,1,1,1,1,1,1,1,1,1,1,1,1,0.581974,0.351126,0.0309342,0,1,1,1,1,8102.16
001:38:24.00,593.479,1643.31,23.6989,23.5187,50.1951,6674.73,43.6121,1,1,1,1,1,1,1,1,1,1,1,1,0.733127,0.400671,0.0210457,0.000613536,1,1,1,1,7598.81
001:39:36.00,509.317,1590.01,24.8362,24.356,50.4903,10069.1,46.4925,1,1,1,1,1,1,1,1,1,1,1,1,0.669236,0.392664,0.0305302,0,1,1,1,1,8250.02
001:40:48.00,418.999,1371.57,23.8544,23.382,50.495,10559.8,45.7351,1,1,1,1,1,1,1,1,1,1,1,1,0.425966,0.280156,0.0329552,0,1,1,1,1,8486.01
001:42:00.00,435.407,1321,23.0751,23.0874,50.2783,9421.96,44.0159,1,1,1,1,1,1,1,1,1,1,1,1,0.325489,0.229321,0.0291922,0.0116814,1,1,1,1,8231.92
001:43:12.00,542.439,1536.08,23.652,23.7765,50.2245,7943.35,43.4326,1,1,1,1,1,1,1,1,1,1,1,1,0.511207,0.325172,0.0243862,0.0116308,1,1,1,1,7808.06
001:44:24.00,571.679,1591.68,23.9056,24.0208,50.2243,7687.55,43.7007,1,1,1,1,1,1,1,1,1,1,1,1,0.604072,0.355011,0.0231985,0.00534463,1,1,1,1,7744.3
001:45:36.00,500.222,1526.61,26.8296,26.2545,50.7311,11466.6,47.1523,1,1,1,1,1,1,1,1,1,1,1,1,0.536342,0.332509,0.035219,0,1,1,1,1,8700.78
001:46:48.00,554.86,1600.26,23.2644,23.0664,50.1985,7224.41,43.2731,1,1,1,1,1,1,1,1,1,1,1,1,0.616123,0.367542,0.0229942,0.00676024,1,1,1,1,7719.6
001:48:00.00,405.434,1362.73,21.7139,21.3678,50.3046,10748.1,44.5865,1,1,1,1,1,1,1,1,1,1,0,1,0.309227,0.252621,0.0316016,0.0490172,1,1,1,1,8566.81
001:49:12.00,559.302,1622.65,25.2595,24.9867,50.3793,8760.58,45.6343,1,1,1,1,1,1,1,1,1,1,1,1,0.635892,0.38659,0.0282866,0,1,1,1,1,7881.85
001:50:24.00,472.23,1506.66,27.3285,26.3066,50.867,12172.2,47.5094,1,1,1,1,1,1,1,1,1,0,1,1,0.4872,0.337074,0.0372635,0,1,1,1,1,8934
001:51:36.00,452.583,1366.36,22.5249,21.7313,50.4305,10248.8,44.9641,1,1,1,1,1,1,1,1,1,1,1,1,0.370801,0.255615,0.0330013,0,1,1,1,1,8382.02
001:52:48.00,555.875,1565.4,23.1505,22.9456,50.2031,7643.61,43.2733,1,1,1,1,1,1,1,1,1,1,1,1,0.570759,0.34903,0.0239778,0.0119984,1,1,1,1,7791.14
001:54:00.00,550.121,1609.21,25.1345,24.6648,50.4781,9836.73,46.1188,1,1,1,1,1,1,1,1,1,1,1,1,0.671457,0.386321,0.0298107,0,1,1,1,1,8155.1
001:55:12.00,434.294,1415.56,23.7819,23.2271,50.5457,11073.6,45.9516,1,1,1,1,1,1,1,1,1,1,1,1,0.43191,0.29338,0.033494,0,1,1,1,1,8640.87
001:56:24.00,489.333,1452.58,22.4335,22.1589,50.2241,8630.06,43.4784,1,1,1,1,1,1,1,1,1,1,1,1,0.445833,0.295219,0.0268955,0.0167112,1,1,1,1,8026.98
001:57:36.00,545.652,1579.65,23.315,23.1217,50.2021,7674.5,43.5005,1,1,1,1,1,1,1,1,1,1,1,1,0.588222,0.363185,0.0234585,0.0136151,1,1,1,1,7774.88
001:58:48.00,425.751,1334.54,21.2597,20.6307,50.3958,10800.2,44.9512,1,1,1,1,1,1,1,1,1,1,0,1,0.321988,0.237393,0.034622,0.0241942,1,1,1,1,8577.37
002:00:00.00,502.768,1505.76,24.5686,24.1318,50.4686,9985.21,45.4169,1,1,1,1,1,1,1,1,1,1,1,1,0.487941,0.321826,0.0312243,0,1,1,1,1,8258.75
002:01:12.00,497.003,1488.22,25.5371,24.9743,50.5631,10549.9,45.8691,1,1,1,1,1,1,1,1,1,1,1,1,0.4844,0.312928,0.0323188,0,1,1,1,1,8465.63
002:02:24.00,496.773,1476.16,24.4339,23.9854,50.4764,10121.9,45.4516,1,1,1,1,1,1,1,1,1,1,1,1,0.483238,0.304683,0.0315609,0,1,1,1,1,8309.32
002:03:36.00,590.988,1642.77,23.7491,23.5725,50.194,6590.59,43.5631,1,1,1,1,1,1,1,1,1,1,1,1,0.718867,0.394495,0.020829,0,1,1,1,1,7586.38
002:04:48.00,364.677,1325.5,24.0792,23.0773,50.7664,12891.3,47.254,1,1,1,0,1,1,1,1,1,1,1,1,0.280795,0.242188,0.0397172,0,1,1,1,1,9218.5
002:06:00.00,509.537,1527.42,22.946,22.6904,50.2259,7848.17,43.4901,1,1,1,1,1,1,1,1,1,1,1,1,0.501328,0.333636,0.0254694,0.0130303,1,1,1,1,7821.65
002:07:12.00,531.923,1597.84,25.1287,24.6583,50.479,9851.36,46.0959,1,1,1,1,1,1,1,1,1,1,1,1,0.619869,0.381845,0.0299321,0,1,1,1,1,8160.68
002:08:24.00,454.396,1413.41,24.0498,23.5822,50.4899,10424.3,45.6563,1,1,1,1,1,1,1,1,1,1,1,1,0.437726,0.289424,0.0325084,0,1,1,1,1,8429.03
002:09:36.00,521.372,1524.12,24.9276,24.5066,50.4462,9625.99,45.5749,1,1,1,1,1,1,1,1,1,1,1,1,0.551596,0.337479,0.0310392,0,1,1,1,1,8116.67
002:10:48.00,496.128,1503.94,24.546,24.0687,50.4916,10220.3,45.8735,1,1,1,1,1,1,1,1,1,1,1,1,0.541246,0.333726,0.0315589,0,1,1,1,1,8324.61
002:12:00.00,461.408,1396.46,24.1507,23.6845,50.4882,10366.4,45.4804,1,1,1,1,1,1,1,1,1,1,1,1,0.438188,0.27235,0.0324716,0,1,1,1,1,8404.72
002:13:12.00,524.177,1531.57,23.2351,22.553,50.3745,9256.15,44.6562,1,1,1,1,1,1,1,1,1,1,1,1,0.556864,0.335034,0.029388,0.00281219,1,1,1,1,8005.16
002:14:24.00,419.401,1323.96,21.6799,21.0142,50.4253,11257.7,45.1027,1,1,1,1,1,1,1,1,1,1,0,1,0.321778,0.226723,0.0345109,0.0347656,1,1,1,1,8666.36
002:15:36.00,483.485,1445.97,22.0279,21.8693,50.225,8886.47,43.1028,1,1,1,1,1,1,1,1,1,1,1,1,0.425255,0.280858,0.0260822,0.0336022,1,1,1,1,8097.06
002:16:48.00,524.963,1557.86,24.2384,24.4426,50.2359,8762.32,44.0658,1,1,1,1,1,1,1,1,1,1,1,1,0.54978,0.34275,0.0246668,0.0228355,1,1,1,1,7977.87
002:18:00.00,496.295,1471.93,22.7497,22.6167,50.1977,8570.49,43.3021,1,1,1,1,1,1,1,1,1,1,1,1,0.478413,0.298686,0.0242828,0.029546,1,1,1,1,7998.47
002:19:12.00,483.213,1465.12,22.383,22.0401,50.358,9571.35,44.5686,1,1,1,1,1,1,1,1,1,1,1,1,0.468034,0.297291,0.0304925,0.0132034,1,1,1,1,8155.17
002:20:24.00,578.926,1631.49,23.6548,23.4751,50.1949,6710.99,43.4421,1,1,1,1,1,1,1,1,1,1,1,1,0.687705,0.3847,0.0212368,0.00104539,1,1,1,1,7612.25
002:21:36.00,409.466,1390.81,23.1774,22.6141,50.558,11488.2,46.362,1,1,1,1,1,1,1,1,1,1,1,1,0.369739,0.271911,0.0352471,0,1,1,1,1,8824.1
002:22:48.00,516.958,1566.58,27.3144,26.882,50.6328,10504.7,47.1215,1,1,1,1,1,1,1,1,1,0,1,1,0.567294,0.358081,0.0337825,0,1,1,1,1,8367.98
002:24:00.00,529.382,1562.59,23.06,22.8534,50.2016,7470.03,43.2999,1,1,1,1,1,1,1,1,1,1,1,1,0.533296,0.351576,0.0237193,0.00856008,1,1,1,1,7780.56
002:25:12.00,399.235,1393.02,26.4663,26.088,50.9594,13247.6,47.7887,1,1,1,0,1,1,1,1,1,1,1,1,0.310224,0.274633,0.0398227,0,1,1,1,1,9378.92
002:26:24.00,510.169,1524.57,22.9463,22.2627,50.3776,9404.72,44.5718,1,1,1,1,1,1,1,1,1,1,1,1,0.489107,0.33587,0.0303739,0.00298916,1,1,1,1,8071.22
002:27:36.00,513.971,1499.87,22.5293,22.2473,50.2351,8238.94,43.6603,1,1,1,1,1,1,1,1,1,1,1,1,0.487706,0.322036,0.0265749,0.0133364,1,1,1,1,7935.17
002:28:48.00,511.894,1532.26,24.6111,24.1746,50.4711,9985.32,45.753,1,1,1,1,1,1,1,1,1,1,1,1,0.54631,0.346631,0.0305857,0,1,1,1,1,8255.68
002:30:00.00,514.216,1507.85,24.6538,23.9376,50.4582,9774.65,45.7875,1,1,1,1,1,1,1,1,1,1,1,1,0.540162,0.331382,0.0317401,0,1,1,1,1,8210.08
002:31:12.00,435.533,1347.59,22.7573,21.7856,50.5333,11263,45.6453,1,1,1,1,1,1,1,1,1,1,1,1,0.366383,0.247199,0.0346589,0,1,1,1,1,8702.82
002:32:24.00,522.411,1541.24,22.8416,22.6694,50.2251,8195.78,43.3325,1,1,1,1,1,1,1,1,1,1,1,1,0.549994,0.343381,0.0241753,0.0294559,1,1,1,1,7863.25
002:33:36.00,453.756,1400.99,22.5086,22.5313,50.3138,9685.22,44.0932,1,1,1,1,1,1,1,1,1,1,1,1,0.401559,0.271969,0.0292033,0.0228733,1,1,1,1,8267.77
002:34:48.00,502.675,1481.34,23.2866,22.878,50.2631,9580.29,44.3362,1,1,1,1,1,1,1,1,1,1,1,1,0.471747,0.304955,0.0277035,0.0246078,1,1,1,1,8193.82
002:36:00.00,454.945,1449.52,24.7709,23.746,50.7617,12453.7,47.192,1,1,1,1,1,1,1,1,1,1,1,1,0.427969,0.295862,0.0381724,0,1,1,1,1,8997.43
002:37:12.00,527.552,1562.01,24.8262,24.4913,50.4026,9263.4,45.2502,1,1,1,1,1,1,1,1,1,1,1,1,0.564044,0.35224,0.0290439,0,1,1,1,1,8063.95
002:38:24.00,589.982,1671.56,23.8538,23.6725,50.1943,6561.42,43.8461,1,1,1,1,1,1,1,1,1,1,1,1,0.758001,0.421025,0.0206801,0,1,1,1,1,7563.39
